Entity,Code,Year,cancer_percent,incidence,over65_percent,HDI,life_expectancy,population,urban_percentage,mean_school,GDP_per_capita,equator_dist,BMI,pesticide,cig_prevalence,cig_per_smoker,vegetable,fat,meat,protein,milk,fruit,calories
Romania,ROU,2006,1.419824573,274.3051355,15.42936771,0.766,72.605,21234000,53.305,10.3,11897,5133.181598,25.74710046,0.72,25.4,21.299999,187.43,105.88,61.58,108.92,256.66,187.6438356,3430
Romania,ROU,2007,1.435192879,273.8269024,15.51264468,0.78,72.956,21034000,53.436,10.5,13566,5133.181598,25.87822215,0.69,25.9,20.700001,149.61,106.75,61.59,108.71,271.8,160.2465753,3375
Romania,ROU,2008,1.465127806,279.4147318,15.5297312,0.795,73.322,20830000,53.567,10.6,15620,5133.181598,26.01239157,0.78,26.299999,20.1,177.94,107.62,61.67,110.58,276.2,157.3424657,3402
Romania,ROU,2009,1.497297685,285.5020658,15.56428627,0.798,73.695,20638000,53.698,10.6,15779,5133.181598,26.14883831,0.71,26.6,19.799999,174.66,107.12,65.56,109.1,255.81,176.739726,3379
Romania,ROU,2010,1.516163724,287.4096659,15.66722014,0.797,74.066,20472000,53.829,10.7,16393,5133.181598,26.28699647,0.75,26.6,19.700001,176.72,103.93,57.75,104.68,234.4,190.6575342,3325
Romania,ROU,2011,1.507889649,279.9089813,15.82451996,0.798,74.42,20337000,53.96,10.8,17174,5133.181598,26.4278289,0.7,26.5,19.6,185.78,102.88,53.39,104.44,243.85,201.0684931,3339
Romania,ROU,2012,1.536620839,284.9131089,16.04383623,0.796,74.744,20227000,53.974,10.9,18604,5133.181598,26.57192338,0.69,26.4,19.6,163.31,103.17,53.43,103.52,236.39,195.1232876,3341
Russia,RUS,1990,1.176301705,260.3185891,10.30717217,0.734,68.047,147532000,73.394,8.91,18323,6874.013652,25.6071335,0.19,33.400002,19.299999,80.07,80.93,61.21,91.58,105.73,109.3972603,2925
Russia,RUS,1991,1.196622261,261.5907484,10.64102767,0.729,67.561,147996000,73.389,9.4,17468,6874.013652,25.61887483,0.19,33.200001,19.200001,80.07,80.93,61.21,91.58,105.73,109.3972603,2925
Russia,RUS,1992,1.235287691,272.8918362,11.0709308,0.719,67.069,148268992,73.385,9.5,16771,6874.013652,25.63054351,0.19,33.099998,19.200001,80.07,80.93,61.21,91.58,105.73,109.3972603,2925
Russia,RUS,1993,1.295371009,300.5287681,11.52491704,0.711,66.632,148374000,73.381,9.7,14117,6874.013652,25.64333097,0.2,33,19.299999,72.45,82.53,58.8,91.41,124.12,97.01369862,2972
Russia,RUS,1994,1.311142424,310.3788246,11.89849445,0.702,66.279,148348992,73.376,9.9,11938,6874.013652,25.6589996,0.2,32.900002,19.5,69.02,81.3,54.97,90.39,133.48,96.54794519,2918
Russia,RUS,1995,1.281341763,294.7890923,12.13784765,0.701,66.009,148227008,73.372,10,11133,6874.013652,25.67800357,0.2,32.799999,19.700001,76.92,79.56,53.11,89.11,129.75,91.42465752,2893
Russia,RUS,1996,1.250427778,278.5590463,12.32817834,0.702,65.798,148020992,73.367,10.3,8541,6874.013652,25.70123237,0.2,32.700001,20,76.07,75.15,49.93,84.59,143.4,97.01369862,2787
Russia,RUS,1997,1.217334161,264.4400069,12.3562314,0.704,65.608,147730000,73.363,10.6,8320,6874.013652,25.728935,0.2,32.200001,20.6,80.79,77.95,48.87,88.76,140.24,98.98630136,2856
Russia,RUS,1998,1.211065693,260.38158,12.31105092,0.703,65.417,147360992,73.359,10.8,7616,6874.013652,25.76174953,0.2,31.6,21.299999,79.36,77.15,47.09,88.45,147.42,92.21917807,2863
Russia,RUS,1999,1.247493803,272.7606787,12.31989332,0.71,65.234,146916000,73.354,11.1,7421,6874.013652,25.7992867,0.2,31,22,84.98,75.26,40.91,86.78,149.14,79.06849314,2889
Russia,RUS,2000,1.263917633,277.9364815,12.44357779,0.721,65.082,146404992,73.35,11.3,8604,6874.013652,25.84078214,0.21,30.4,22.700001,88.26,76.45,39.86,85.27,146,99.56164382,2877
Russia,RUS,2001,1.282995947,278.8249171,12.74555791,0.727,64.995,145831008,73.346,11.4,8892,6874.013652,25.88554685,0.21,29.9,23.299999,90.23,79.55,45.58,86.82,139.24,107.0410959,2954
Russia,RUS,2002,1.319818834,283.2896596,13.14791858,0.733,65.005,145216000,73.341,11.4,9248,6874.013652,25.93247173,0.21,29.5,23.799999,92.14,81.99,50.04,88.71,144.63,124.2465753,3025
Russia,RUS,2003,1.374149702,289.6568949,13.55173534,0.74,65.131,144611008,73.373,11.4,10121,6874.013652,25.98045679,0.21,29.299999,24.200001,96.4,84.56,51.75,90.01,143.07,129.3424657,3064
Russia,RUS,2004,1.423108132,290.94284,13.80394381,0.746,65.38,144080992,73.418,11.4,11526,6874.013652,26.02742007,0.21,29.5,24.200001,101.69,86.26,50,90.67,153.31,146.2191781,3113
Russia,RUS,2005,1.505650764,306.7120412,13.82323763,0.752,65.752,143672000,73.463,11.4,13406,6874.013652,26.07193117,0.21,29.799999,24.200001,106.32,88.78,52.11,94.2,160.33,164.0273972,3204
Russia,RUS,2006,1.513870141,295.8667897,13.8188013,0.759,66.238,143403008,73.508,11.4,15409,6874.013652,26.11306876,0.21,30.1,24.200001,109.64,91.04,55.75,95.28,157.82,177.6438356,3247
Russia,RUS,2007,1.541610143,292.7445495,13.6521101,0.767,66.807,143266000,73.553,11.4,17799,6874.013652,26.15067356,0.21,30.5,24.1,103.68,93.97,60.12,98.52,165.1,191.3972602,3309
Russia,RUS,2008,1.614949604,303.9720901,13.41425117,0.774,67.426,143248992,73.598,11.4,20022,6874.013652,26.18348283,0.21,31,24,103.75,95.32,64.87,99.56,167.51,182.3835616,3312
Russia,RUS,2009,1.665947188,305.4008707,13.2172225,0.771,68.07,143327008,73.642,11.5,17864,6874.013652,26.21128132,0.21,31.4,24,105.49,95.83,63.74,99.62,172.68,170.1369863,3273
Russia,RUS,2010,1.724826728,315.536538,13.10636824,0.78,68.715,143479008,73.687,11.5,20255,6874.013652,26.23442745,0.21,31.5,24.200001,104.49,99.8,65.36,100.96,174.26,181.1232876,3302
Russia,RUS,2011,1.705644964,303.6908297,13.10261632,0.789,69.343,143703008,73.732,11.6,23130,6874.013652,26.2548198,0.21,31.700001,24.299999,109.59,101.03,66.25,101.26,172.64,187.2876712,3331
Russia,RUS,2012,1.731626123,303.312177,13.13985249,0.797,69.944,143994000,73.791,11.7,23827,6874.013652,26.2733214,0.21,31.9,24.4,112.26,103.36,72.76,103.47,168.98,188.2739726,3366
Rwanda,RWA,1990,0.513376502,189.5804776,2.170250527,0.245,33.413,7289000,5.416,1.76,973,-216.7852431,19.86785602,0.13,14.1,21.4,18.57,16.59,4.28,45.31,14,999.0410957,1819
Rwanda,RWA,1991,0.519294476,191.4036251,2.303945477,0.218,29.248,7084000,5.491,1.8,830,-216.7852431,19.96349908,0.09,14.1,21.299999,19.33,18.36,4.52,46.79,16.99,923.5342464,1951
Rwanda,RWA,1992,0.517445877,191.126066,2.453924387,0.2,26.691,6702000,6.288,1.8,861,-216.7852431,20.06095253,0.08,14.1,21.299999,21.92,18.46,4.7,46.35,15.93,924.328767,1891
Rwanda,RWA,1993,0.508875279,187.8014924,2.621222375,0.195,26.172,6264000,7.313,1.9,751,-216.7852431,20.1594274,0.11,14,21.200001,26.37,22.73,4.86,45.72,18.65,880.328767,1938
Rwanda,RWA,1994,0.470533887,196.90451,2.790258043,0.189,27.738,5936000,8.49,1.9,446,-216.7852431,20.25840345,0.17,13.9,21,26.23,23.41,4.91,45.83,16.55,811.4246574,1862
Rwanda,RWA,1995,0.551935854,199.067051,2.930851478,0.228,31.037,5836000,9.837,2,634,-216.7852431,20.35754307,0.2,13.9,20.799999,35.74,20.89,4.25,44.95,18.26,1005.369863,1814
Rwanda,RWA,1996,0.545153953,197.6673303,3.085409922,0.26,35.38,6013000,11.374,2,632,-216.7852431,20.4575039,0.22,14,20.5,31.18,16.9,4.49,42.23,18.32,1010.054794,1771
Rwanda,RWA,1997,0.538458163,195.9729985,3.242339718,0.288,39.838,6420000,12.466,2.1,630,-216.7852431,20.55783888,0.24,13.7,20.799999,21.43,15.31,4.45,41.31,17.24,978.958904,1723
Rwanda,RWA,1998,0.526246501,190.7742044,3.399723272,0.303,43.686,6963000,13.244,2.1,650,-216.7852431,20.65779167,0.15,13.3,21.1,21.94,16.2,4.62,40.38,16.94,1035.09589,1739
Rwanda,RWA,1999,0.511162486,184.3762709,3.537791249,0.322,46.639,7501000,14.064,2.2,658,-216.7852431,20.75674801,0.14,13,21.4,23.66,16.6,4.79,39.9,16.98,1037.753425,1739
Rwanda,RWA,2000,0.49078862,176.3320333,3.639697638,0.337,48.649,7934000,14.926,2.3,705,-216.7852431,20.85383193,0.13,12.7,21.6,30.33,17.01,4.43,43.16,14.36,750.9041095,1857
Rwanda,RWA,2001,0.473448545,168.9660115,3.496787086,0.346,49.936,8231000,15.829,2.4,765,-216.7852431,20.94752487,0.06,12.2,22.1,30.9,17.46,4.6,45.51,16.37,585.7808218,1912
Rwanda,RWA,2002,0.460782001,163.1512655,3.311309045,0.361,50.987,8427000,16.777,2.5,878,-216.7852431,21.03732961,0.08,11.7,22.700001,28.34,18.71,4.77,47.91,13.7,852.1917807,2094
Rwanda,RWA,2003,0.45426738,158.9842973,3.1134742,0.374,52.178,8557000,16.904,2.6,868,-216.7852431,21.12376511,0.1,11.2,23.200001,33.53,19.63,5.2,47.26,14.12,757.9726026,2004
Rwanda,RWA,2004,0.45053974,155.9001934,2.931366816,0.391,53.595,8681000,16.908,2.7,930,-216.7852431,21.20672811,0.12,10.8,23.9,36.52,21.47,5.51,47.07,15.61,770.1369862,1969
Rwanda,RWA,2005,0.444479495,152.3675158,2.77533974,0.409,55.254,8840000,16.912,2.8,1009,-216.7852431,21.28560057,0.17,10.5,24.799999,36.25,21.53,5.59,48.47,15.14,798.1095889,2037
Rwanda,RWA,2006,0.439661257,149.0507604,2.714661634,0.43,57.083,9043000,16.917,2.9,1121,-216.7852431,21.36183974,0.21,9.8999996,26.4,39.95,24.09,5.95,50.01,17.49,800.3835615,2044
Rwanda,RWA,2007,0.435310397,145.8186367,2.672088561,0.446,58.915,9274000,16.921,3.1,1053,-216.7852431,21.4349706,0.29,9.3999996,28.4,36.9,24.17,6.12,52.75,19.2,791.0136985,2053
Rwanda,RWA,2008,0.43303232,143.074494,2.639226234,0.456,60.612,9525000,16.925,3.2,1190,-216.7852431,21.50552919,0.24,8.8999996,30.6,34.44,24.74,6.4,53.29,16.65,749.6164382,2101
Rwanda,RWA,2009,0.431316707,140.701433,2.60659302,0.472,62.129,9783000,16.93,3.3,1271,-216.7852431,21.57345928,0.87,8.3999996,32.799999,57.38,30.41,6.38,55.64,16.5,844.9863012,2196
Rwanda,RWA,2010,0.432415477,139.7992115,2.57105598,0.488,63.433,10039000,16.934,3.8,1361,-216.7852431,21.63952693,0.69,8,34.799999,58.49,28.71,7.77,56.76,19.44,781.4246574,2198
Rwanda,RWA,2011,0.432102951,138.8089121,2.585236985,0.496,64.523,10293000,16.938,3.8,1449,-216.7852431,21.7053847,0.13,7.6999998,36.400002,54.28,29.25,7.83,55.57,18.86,838.7945204,2213
Rwanda,RWA,2012,0.432667126,138.3964849,2.599056862,0.504,65.438,10550000,16.943,3.7,1507,-216.7852431,21.77057785,0.66,7.5999999,36.700001,55.23,26.7,7.87,57.54,18.49,861.7260273,2270
Saudi Arabia,SAU,1990,0.378051534,90.99345092,2.817131063,0.698,69.078,16234000,76.583,5.55,18016,2668.751458,27.05186665,0.29,9.3000002,54.299999,155,86.7,42.84,79.84,98.43,255.7534246,2867
Saudi Arabia,SAU,1991,0.386264247,90.71483194,2.84370537,0.706,69.522,16773000,77.223,5.8,16553,2668.751458,27.15200159,0.27,10.1,50.200001,122.51,83.38,45.61,80.71,85.17,250.849315,2865
Saudi Arabia,SAU,1992,0.394246278,90.15968829,2.863628124,0.711,69.945,17283000,77.851,5.8,20710,2668.751458,27.24656237,0.27,10.8,47.200001,127.13,76.72,41.7,74,53.55,244.1917808,2780
Saudi Arabia,SAU,1993,0.400255944,89.82330428,2.880585576,0.715,70.349,17763000,78.186,6,18556,2668.751458,27.33589051,0.26,11.4,45,126.43,78.13,37.22,70.03,50,253.7534246,2742
Saudi Arabia,SAU,1994,0.406808967,89.99712424,2.896587164,0.719,70.733,18214000,78.429,6,16883,2668.751458,27.42142996,0.26,11.9,43.299999,122.99,71.66,36.26,70.74,51.3,258.6575342,2703
Saudi Arabia,SAU,1995,0.412693079,90.22462816,2.9115414,0.723,71.099,18639000,78.67,6.2,16412,2668.751458,27.5043276,0.26,12.3,42,132.54,74.6,45.13,78.67,69.55,262.1369863,2849
Saudi Arabia,SAU,1996,0.419305275,90.67268893,2.930022809,0.728,71.445,19034000,78.91,6.3,17027,2668.751458,27.58370603,0.26,12.6,40.700001,128.26,74.85,42.95,81.27,93.76,244.1917808,2913
Saudi Arabia,SAU,1997,0.42402134,91.09880348,2.947584966,0.732,71.766,19407000,79.147,6.4,16827,2668.751458,27.65969229,0.66,12.7,40.200001,126.08,77.63,45.8,82.13,78.82,250.5753424,2976
Saudi Arabia,SAU,1998,0.430164979,91.59595471,2.965384346,0.737,72.06,19783000,79.383,6.5,15446,2668.751458,27.7330748,0.71,12.8,39.700001,125.13,82.93,49.62,82.19,74.59,269.5342465,3011
Saudi Arabia,SAU,1999,0.436514993,92.20890272,2.983387529,0.739,72.327,20195000,79.616,6.6,17375,2668.751458,27.80347503,0.75,12.9,39.099998,93.01,84.12,52.25,85.5,97.5,256.9863013,3072
Saudi Arabia,SAU,2000,0.445740536,93.46610475,3.001097134,0.744,72.561,20664000,79.848,6.7,20129,2668.751458,27.86992696,0.8,13,38.599998,87.96,90.98,53.11,83.8,86,256.3013698,3111
Saudi Arabia,SAU,2001,0.454933685,94.43284574,2.991862995,0.747,72.759,21203000,80.077,6.8,18761,2668.751458,27.93307063,0.84,13.2,38,96.79,90.39,50.33,82.7,86.21,259.9452054,3080
Saudi Arabia,SAU,2002,0.468403674,97.42548633,2.980475447,0.749,72.92,21805000,80.304,7,20208,2668.751458,27.99332155,0.89,13.4,37.5,102.21,85.59,48.36,81.79,79.84,266.6849315,3021
Saudi Arabia,SAU,2003,0.481574215,99.94360733,2.969744061,0.756,73.051,22457000,80.53,7.1,21012,2668.751458,28.0508594,0.93,13.5,37.200001,99.75,87.28,49.63,81.44,88.18,275.6712328,3003
Saudi Arabia,SAU,2004,0.497357811,102.1681478,2.963365856,0.765,73.159,23133000,80.754,7.5,24468,2668.751458,28.10613823,1,13.7,36.799999,104.22,79.66,47.47,81.64,94.48,262.9315068,2959
Saudi Arabia,SAU,2005,0.518026927,106.6825654,2.964601842,0.771,73.256,23816000,80.979,7.6,28910,2668.751458,28.15896716,1.04,13.8,36.700001,101.18,83.01,52.15,83.72,90.86,282.4109589,2991
Saudi Arabia,SAU,2006,0.544420129,110.9056225,2.959232698,0.778,73.355,24498000,81.204,7.8,31838,2668.751458,28.21074383,1.1,14,36.400002,100.63,85.59,50.11,83.58,80.93,265.5890411,3045
Saudi Arabia,SAU,2007,0.578839217,117.3507377,2.961945351,0.784,73.467,25185000,81.427,8.1,33516,2668.751458,28.26392023,1.15,14.1,36.099998,96.92,83,52.03,85.04,75.3,255.6164383,3046
Saudi Arabia,SAU,2008,0.618121344,124.3322084,2.968367356,0.793,73.598,25889000,81.649,8.3,39887,2668.751458,28.32114729,1.22,14.3,35.700001,91.92,84.25,50.33,82.61,76.49,226.109589,3014
Saudi Arabia,SAU,2009,0.656041578,130.9142719,2.971468256,0.797,73.75,26630000,81.867,8.6,34644,2668.751458,28.38106346,1.32,14.5,35.400002,92,85.09,53.75,82.93,78.89,201.3972602,3007
Saudi Arabia,SAU,2010,0.691566747,136.6908738,2.969436968,0.81,73.917,27421000,82.084,8.9,39370,2668.751458,28.44242001,1.38,14.6,35.200001,94.87,93.7,59.13,89.03,79.82,221.1232876,3124
Saudi Arabia,SAU,2011,0.723324048,140.9167506,2.955126452,0.824,74.089,28268000,82.302,9.1,48470,2668.751458,28.50468627,1.43,14.8,35.099998,93.83,93.77,58.43,89.28,101.08,236.6849315,3103
Saudi Arabia,SAU,2012,0.756638658,144.4480898,2.939999794,0.837,74.254,29155000,82.52,9.4,49983,2668.751458,28.56770432,1.49,15,35,101.01,108.85,57.96,91.1,101.77,252.3013698,3269
Senegal,SEN,1990,0.348232593,145.9820628,2.969916056,0.377,57.202,7526000,38.896,2.2,1908,1619.779536,21.33335303,0.12,10.5,20,26.74,47.09,12.36,66.64,37.93,35.17808219,2237
Senegal,SEN,1991,0.348808142,145.4143738,3.006152024,0.377,57.43,7756000,39.038,2.2,1883,1619.779536,21.41948169,0.13,10.5,19.700001,28.5,61.61,13.01,63.07,39.93,32.71232876,2240
Senegal,SEN,1992,0.350769457,144.7579134,3.036772024,0.378,57.529,7990000,39.18,2.1,1825,1619.779536,21.50322977,0.12,10.4,19.4,27.87,63.33,12.22,61.74,46.46,32.60273972,2108
Senegal,SEN,1993,0.350609091,143.6535987,3.063502521,0.377,57.535,8227000,39.321,2.1,1797,1619.779536,21.58494096,0.11,10.4,19.1,27.15,70.97,12,64.13,46.56,38.05479452,2227
Senegal,SEN,1994,0.353473713,144.0673571,3.088605363,0.377,57.48,8461000,39.464,2.1,1720,1619.779536,21.66527015,0.17,10.4,18.9,25,64.83,11.74,58.88,31.68,38.43835616,2149
Senegal,SEN,1995,0.354195698,143.8770136,3.113289922,0.378,57.404,8690000,39.606,2.1,1741,1619.779536,21.74499477,0.14,10.4,18.4,38.28,62.52,11.69,59.7,27.96,37.09589041,2167
Senegal,SEN,1996,0.3552945,143.3484869,3.139732573,0.379,57.342,8913000,39.749,2,1754,1619.779536,21.82510622,0.13,10.4,18,41.4,59.23,11.34,57.85,29.04,38.21917808,2107
Senegal,SEN,1997,0.355702255,142.5728074,3.16165687,0.38,57.323,9131000,39.891,2,1748,1619.779536,21.90584469,0.15,10.2,17.799999,45.66,63.57,11.39,57.5,29.16,37.01369862,2114
Senegal,SEN,1998,0.355619067,141.7641198,3.179623299,0.383,57.376,9348000,40.034,2,1771,1619.779536,21.98802687,0.16,10,17.299999,46.92,64,11.25,57.61,28.75,37.75342465,2107
Senegal,SEN,1999,0.35761148,141.7964604,3.193864343,0.385,57.523,9569000,40.177,1.9,1802,1619.779536,22.07106118,0.14,9.6999998,16.700001,49.13,62.81,11.52,59.98,27.4,36.46575342,2154
Senegal,SEN,2000,0.360426381,142.2815487,3.20435317,0.39,57.787,9798000,40.32,1.9,1850,1619.779536,22.1540671,0.15,9.5,16.1,45.47,62.28,11.99,61.34,24.45,35.56164383,2164
Senegal,SEN,2001,0.365382033,143.3078266,3.219386726,0.406,58.177,10036000,40.464,2.3,1866,1619.779536,22.23622339,0.09,9.3000002,15.4,45.6,65.75,12.57,54.4,22.82,40.98630136,2174
Senegal,SEN,2002,0.36965435,143.7882376,3.228760391,0.41,58.675,10284000,40.607,2.4,1820,1619.779536,22.316605,0.11,9.1000004,14.9,51.05,64.76,12.27,52.04,21.2,39.67123287,2144
Senegal,SEN,2003,0.375351151,144.5935924,3.232254107,0.418,59.259,10541000,40.898,2.4,1852,1619.779536,22.39431957,0.13,8.8999996,14.3,61.87,63.46,12.28,55.29,26.45,44.57534246,2223
Senegal,SEN,2004,0.38121112,146.0130989,3.229198148,0.426,59.912,10810000,41.306,2.4,1847,1619.779536,22.46811292,0.14,8.5,13.8,57.05,63.61,12.45,56.82,27.91,35.58904109,2248
Senegal,SEN,2005,0.385092742,146.9143957,3.219290042,0.434,60.62,11090000,41.714,2.4,1945,1619.779536,22.53676497,0.15,8.1999998,13.4,53.68,63.64,12.99,57.04,28.09,38.08219178,2237
Senegal,SEN,2006,0.38772972,147.5048218,3.222187353,0.439,61.365,11382000,42.124,2.4,1937,1619.779536,22.60102211,0.18,7.9000001,13,55.97,62.74,12.82,58.11,31.39,42.65753424,2310
Senegal,SEN,2007,0.390149135,147.6138927,3.217219357,0.448,62.126,11687000,42.535,2.4,2006,1619.779536,22.66037203,0.19,7.5999999,12.6,58.24,61.6,12.3,58.24,26.63,45.17808219,2342
Senegal,SEN,2008,0.392115517,147.689915,3.20453629,0.458,62.88,12005000,42.947,2.4,1987,1619.779536,22.71390564,0.16,7.4000001,12.3,62.33,72.06,13.12,60.51,28.52,46.5479452,2439
Senegal,SEN,2009,0.394035036,148.1511904,3.183756187,0.462,63.607,12335000,43.359,2.4,2072,1619.779536,22.76156514,0.17,7.1999998,12,61.13,73.5,13.22,61.12,38.41,47.39726027,2446
Senegal,SEN,2010,0.397367443,149.5361067,3.155492427,0.468,64.284,12678000,43.773,2.4,2120,1619.779536,22.80390234,0.18,7.0999999,11.7,64.35,74.4,13.52,60.05,30.75,43.31506849,2435
Senegal,SEN,2011,0.401770624,151.2370958,3.139611759,0.479,64.898,13034000,44.188,2.4,2123,1619.779536,22.8428827,0.22,7,11.5,56.73,75.17,14.52,59.02,23.87,49.47945205,2428
Senegal,SEN,2012,0.408086702,152.8203518,3.117073939,0.489,65.448,13402000,44.603,2.6,2153,1619.779536,22.87873924,0.23,7,11.2,57.51,71.59,15.39,59.52,24.01,59.64383561,2443
Slovakia,SVK,1990,1.442315522,307.9377107,10.23646986,0.739,71.222,5288000,56.491,10.75,15041,5437.739659,25.3805683,2.41,24,25.9,74.49,100.14,72.74,79,166.09,118.9315068,2790
Slovakia,SVK,1991,1.456692669,307.5454642,10.40756342,0.734,71.364,5309000,56.78,10.9,11891,5437.739659,25.41007526,2.41,24,25.9,74.49,100.14,72.74,79,166.09,118.9315068,2790
Slovakia,SVK,1992,1.479314531,309.3770959,10.5224719,0.733,71.528,5329000,56.719,11,11161,5437.739659,25.43582042,2.41,24,25.9,74.49,100.14,72.74,79,166.09,118.9315068,2790
Slovakia,SVK,1993,1.507675118,311.0237987,10.59903344,0.737,71.713,5347000,56.659,11.1,11775,5437.739659,25.45930483,2.41,24.1,25.9,74.49,100.14,72.74,79,166.09,118.9315068,2790
Slovakia,SVK,1994,1.531094999,311.2701407,10.66229888,0.743,71.917,5363000,56.598,11.3,12158,5437.739659,25.48171187,2.58,24.200001,25.9,68.74,103.29,68.15,82.7,139.17,128.109589,2979
Slovakia,SVK,1995,1.565392193,317.4193418,10.72676436,0.751,72.137,5375000,56.537,11.4,12862,5437.739659,25.50408942,3.83,24.299999,25.799999,66.06,102.64,64.97,74.2,136.01,143.5342466,2835
Slovakia,SVK,1996,1.575948147,315.9212034,10.87168148,0.754,72.367,5385000,56.476,11.2,13551,5437.739659,25.5279943,2.49,24.5,25.799999,76.03,97.59,69.87,78.07,126.69,203.6986301,2906
Slovakia,SVK,1997,1.616812057,325.5592021,11.01254933,0.756,72.602,5391000,56.416,11,14041,5437.739659,25.55428047,2.03,24.4,25.9,85.59,99.27,69.92,76.96,129.08,183.3424657,2904
Slovakia,SVK,1998,1.642477355,330.2083492,11.13908632,0.762,72.837,5395000,56.355,10.8,13798,5437.739659,25.58478826,2.25,24.299999,26,91.98,105.48,66.53,78.24,143.09,214.6849315,2939
Slovakia,SVK,1999,1.658714966,330.0236703,11.23465738,0.762,73.067,5398000,56.294,10.5,13196,5437.739659,25.61961351,1.78,24.299999,26.1,105.26,105.7,67.55,75.72,127.74,174.5753424,2883
Slovakia,SVK,2000,1.670605693,328.6870034,11.29159427,0.763,73.288,5399000,56.233,10.3,13818,5437.739659,25.6585484,0.93,24.200001,26.200001,82.45,97.18,57.89,71.61,112.8,180.6849315,2778
Slovakia,SVK,2001,1.703647808,332.5511207,11.40405393,0.765,73.497,5400000,56.163,10.1,14770,5437.739659,25.70117979,1.05,24.200001,26.4,76.98,105.34,54.75,71.01,121.21,146.5479452,2785
Slovakia,SVK,2002,1.723981529,333.4235497,11.47661108,0.772,73.695,5400000,56.013,10.3,15208,5437.739659,25.74724185,1.14,24.1,26.5,67.96,105.34,61.23,73.61,117.76,155.2328767,2800
Slovakia,SVK,2003,1.747465537,335.0095402,11.52624321,0.777,73.886,5400000,55.863,10.4,15107,5437.739659,25.79687519,1.05,24,26.700001,73.33,105.58,64.97,73.75,108.2,163.2328767,2790
Slovakia,SVK,2004,1.765702154,334.5159791,11.57564387,0.785,74.074,5399000,55.713,10.6,15335,5437.739659,25.85013054,1.11,23.700001,27.200001,81.11,104.61,61.99,71.26,100.22,140.2739726,2817
Slovakia,SVK,2005,1.805936032,342.4248773,11.63767931,0.794,74.267,5399000,55.563,10.8,16904,5437.739659,25.90652562,1.09,23.5,27.6,74.9,101.3,65.63,74.12,133.15,166.9863013,2841
Slovakia,SVK,2006,1.848357821,348.4214452,11.77431936,0.803,74.473,5399000,55.412,10.9,18307,5437.739659,25.96543173,1.13,23,28.1,85.83,104.88,61.94,73.85,133.25,158.0273972,2833
Slovakia,SVK,2007,1.910688756,360.5400524,11.92177661,0.814,74.698,5399000,55.261,11.1,20526,5437.739659,26.02648659,1.14,22.6,28.700001,88.91,101.09,59.85,71.25,122.32,172.1917808,2794
Slovakia,SVK,2008,1.949132211,365.2485071,12.08218513,0.822,74.945,5399000,55.111,11.2,21876,5437.739659,26.08901902,1.07,22.200001,29.200001,97.79,97.26,60.88,73.43,125.6,180.2465753,2864
Slovakia,SVK,2009,1.988626309,370.7170186,12.25754945,0.823,75.212,5401000,54.96,11.4,21688,5437.739659,26.15269354,1.18,22,29.700001,95.08,108.2,60.49,72.53,137.94,185.7534246,2899
Slovakia,SVK,2010,2.005749118,370.3200664,12.45233883,0.829,75.493,5404000,54.685,11.6,22555,5437.739659,26.21702599,1.33,22.1,29.799999,92.65,111.06,58.33,73.76,144.73,174.6027397,2950
Slovakia,SVK,2011,2.038197247,375.2762041,12.716103,0.836,75.782,5409000,54.42,12.1,22483,5437.739659,26.28272315,1,22.200001,29.700001,95.31,111.78,61.12,74.66,132.05,169.0684931,2941
Slovakia,SVK,2012,2.065333616,378.977431,12.99616668,0.841,76.067,5415000,54.28,12.3,23118,5437.739659,26.3500499,1.11,22.4,29.700001,62.64,114.96,50.51,69.14,110.54,143.8630137,2901
Slovenia,SVN,1990,1.490529024,282.5189678,10.64027452,0.829,73.202,2006000,50.39,10.91,16675,5156.43016,25.06767612,5.55,26.5,32.299999,52.72,91.53,49.05,75.17,191.96,133.8630137,2591
Slovenia,SVN,1991,1.537539926,296.7197814,10.97321904,0.813,73.427,2008000,50.517,11,15353,5156.43016,25.1050885,5.55,26.200001,32.200001,52.72,91.53,49.05,75.17,191.96,133.8630137,2591
Slovenia,SVN,1992,1.571228973,303.8613791,11.30004977,0.767,73.661,2005000,50.543,11,14697,5156.43016,25.1419562,5.55,26,32.099998,52.72,91.53,49.05,75.17,191.96,133.8630137,2591
Slovenia,SVN,1993,1.61606071,316.0097106,11.62326873,0.759,73.913,2001000,50.569,11.1,15802,5156.43016,25.17947211,4.73,25.700001,32,63.41,100.56,82.99,86.62,187.11,173.0684931,2781
Slovenia,SVN,1994,1.629101111,315.1777809,11.95217846,0.762,74.184,1995000,50.596,11.2,16925,5156.43016,25.21828541,4.1,25.299999,31.700001,60.68,103.42,87.77,90.99,193.05,225.6986301,2840
Slovenia,SVN,1995,1.62606034,309.9918083,12.29266181,0.782,74.471,1991000,50.622,11.2,18710,5156.43016,25.25938483,4.31,25,31.5,68.44,100.45,88.03,95.91,205.05,234.3561643,2907
Slovenia,SVN,1996,1.644018805,313.7057486,12.68945194,0.788,74.767,1989000,50.649,11.3,19280,5156.43016,25.30391036,4.25,24.6,31.1,70.22,106.19,89.98,99.97,216.3,356.5753424,3048
Slovenia,SVN,1997,1.665878235,319.2994381,13.07883701,0.796,75.062,1987000,50.675,11.4,19941,5156.43016,25.35244453,6.07,24.299999,30.6,67.32,104.57,91.17,97.99,221.62,298.7123287,2927
